[User ID]	[Service ID]	[RT]	[User Country]	[User AS]	[Service Country]	[Service AS]
7	2639	0.251	29	15	65	43
38	3258	1.581	29	129	70	581
202	2991	0.311	29	27	69	938
195	1207	0.244	19	136	22	43
320	797	0.419	29	88	11	164
211	922	0.751	25	123	17	43
296	5270	0.818	1	38	70	542
121	189	0.854	21	106	6	54
162	4038	0.173	29	44	70	469
267	606	0.287	8	49	10	43
175	1047	0.157	9	113	21	43
115	2424	0.044	28	126	60	269
296	2457	0.716	1	38	61	587
44	5685	2.594	29	65	70	43
265	199	1.111	8	49	6	142
291	392	0.039	2	2	9	203
51	2777	0.117	29	63	69	43
7	4792	0.542	29	15	70	814
119	2001	0.191	9	113	43	702
194	3624	0.227	19	136	70	83
335	4820	0.142	29	55	70	43
33	3530	0.102	29	62	70	486
228	5763	0.284	29	109	70	452
169	4322	0.128	29	83	70	98
173	2636	0.205	29	55	65	43
207	2072	0.138	29	132	45	434
241	2230	0.349	27	101	36	326
147	20	0.321	8	125	1	548
32	4290	5.081	29	54	70	629
192	2189	0.223	10	98	49	499
25	951	0.77	29	104	17	220
127	923	0.409	29	7	17	43
325	725	0.131	17	36	11	138
272	3022	0.007	28	126	69	889
181	434	12.104	2	56	9	203
329	1415	0.447	9	113	69	648
240	1754	0.031	27	101	33	43
231	4831	0.263	29	74	70	808
3	3777	0.105	29	28	70	522
40	3194	0.154	29	18	70	231
245	2827	0.144	29	70	69	43
145	240	0.174	28	126	9	203
80	4594	0.703	15	17	70	902
7	3057	0.322	29	15	69	788
326	536	3.873	17	36	9	491
292	89	0.619	2	2	2	43
235	4207	0.166	9	113	70	240
82	4905	6.121	26	25	70	43
90	621	0.395	0	122	11	43
105	2816	0.03	8	41	69	43
229	682	0.372	29	82	11	164
280	2366	6.89	19	102	60	42
275	2813	0.166	5	76	69	43
73	656	0.229	29	127	11	951
277	726	1.402	6	67	11	43
207	213	0.334	29	132	7	178
58	3693	0.156	29	45	70	144
317	476	0.09	29	88	9	119
231	2943	0.156	29	74	69	889
91	1811	0.099	15	17	33	780
87	2905	0.033	27	101	69	43
177	2714	0.044	9	113	69	43
307	1581	1.666	16	60	31	781
30	1406	0.867	2	53	69	648
238	3224	0.34	27	101	70	231
304	4414	0.112	16	60	70	791
235	3373	0.238	9	113	70	5
283	5131	5.902	19	102	1	548
34	446	0.97	29	62	9	203
86	417	12.955	9	130	9	203
121	1833	0.378	21	106	33	104
249	190	0.602	29	116	6	43
86	1765	2.658	9	130	33	632
272	1759	0.102	28	126	33	780
152	5504	0.357	9	113	11	43
309	4801	0.102	29	77	70	709
167	5013	0.305	9	113	70	723
237	657	0.318	27	101	11	951
11	5477	0.051	29	105	9	26
263	1308	0.244	9	113	23	697
18	5315	3.437	29	112	70	167
6	1264	0.347	29	15	23	509
271	1730	0.048	19	10	33	43
288	3033	0.168	29	107	69	816
174	3845	0.128	9	113	70	457
75	966	0.459	2	8	28	268
310	1915	5.54	29	77	41	43
147	1014	0.191	8	125	18	187
241	2654	0.094	27	101	65	43
209	1616	0.732	29	99	32	182
287	3771	0.212	29	69	70	43
30	588	0.378	2	53	9	118
191	4238	0.017	29	68	70	791
300	297	0.171	16	124	9	203
140	5198	0.441	29	52	40	329
154	3322	0.462	10	131	70	210
48	1208	0.283	29	34	22	837
145	5725	0.334	28	126	70	873
60	1420	0.504	29	73	23	43
219	70	0.571	29	92	1	43
104	3666	0.168	8	41	70	905
322	5273	0.123	29	85	70	261
228	3333	0.017	29	109	70	210
197	4163	6.711	16	32	70	635
41	3565	0.038	29	18	70	354
108	4897	0.373	29	120	70	130
221	1430	5.616	29	59	23	688
146	4377	0.367	8	125	70	469
250	993	3.866	13	9	18	108
324	1765	3.949	29	93	33	632
221	2198	5.784	29	59	50	690
228	2831	0.203	29	109	69	43
270	3945	0.135	19	10	70	43
24	4410	0.467	29	119	70	19
137	1690	0.151	29	46	33	43
2	581	0.358	16	94	9	536
323	4806	0.121	29	93	70	770
18	2816	0.188	29	112	69	43
304	387	0.171	16	60	9	203
332	5183	12.238	29	58	23	682
138	1321	0.063	0	4	23	43
133	3166	0.295	9	113	70	231
279	3842	2.664	19	102	70	457
0	4541	5.337	29	115	70	598
156	845	1.627	4	30	11	162
46	2857	0.154	29	34	69	43
170	4933	0.148	29	83	70	822
77	4960	1.146	15	17	70	98
300	963	0.29	16	124	28	892
196	2053	1.432	16	32	44	160
253	2188	0.195	20	40	49	935
332	1732	0.993	29	58	33	43
327	4805	0.827	17	36	70	40
6	5704	0.074	29	15	70	43
327	849	0.584	17	36	11	162
126	777	4.507	29	7	11	165
117	3918	0.139	9	100	70	729
63	956	0.156	29	57	18	224
201	5700	0.448	8	49	70	768
291	3658	0.047	2	2	70	876
199	311	0.112	29	16	9	203
181	3197	0.195	2	56	70	372
269	2306	0.17	28	126	54	979
158	5387	1.145	4	30	70	450
217	5443	0.926	30	33	1	43
38	4208	0.043	29	129	70	240
295	2735	0.113	29	19	69	43
289	3953	0.056	29	107	70	144
18	107	0.328	29	112	22	510
289	4971	0.263	29	107	70	731
123	3381	1.377	23	121	70	5
145	3612	0.176	28	126	70	21
185	2790	0.155	29	48	69	43
303	1933	0.599	16	60	43	294
225	4187	4.048	29	59	70	20
36	4063	0.056	29	71	70	356
149	4919	0.334	9	113	70	159
14	917	0.109	29	11	17	685
230	2236	0.234	29	82	36	336
3	1599	0.301	29	28	32	43
172	1680	0.149	29	55	33	43
303	1550	0.267	16	60	29	604
133	5463	0.164	9	113	9	26
276	3351	0.392	6	67	70	210
306	3989	0.161	16	60	70	43
210	4457	0.36	29	81	70	344
248	3875	0.086	29	116	70	43
57	599	0.313	29	45	10	43
20	3831	0.097	29	135	70	261
196	4915	1.104	16	32	70	543
62	4612	0.347	29	90	70	200
272	5012	0.637	28	126	70	655
257	1316	0.122	18	50	23	697
149	2593	1.256	9	113	12	43
72	4274	0.412	29	114	70	387
218	4389	0.199	29	92	70	762
291	2705	0.151	2	2	69	43
302	3053	15.947	3	91	69	439
102	1989	0.297	29	103	43	47
75	4096	0.171	2	8	70	482
118	1733	0.042	9	113	33	43
221	1950	0.176	29	59	43	126
178	833	0.801	2	24	11	163
334	1464	0.405	29	55	23	36
192	918	0.146	10	98	17	90
272	5798	0.6	28	126	23	646
135	3862	0.166	25	123	70	764
197	797	0.659	16	32	11	164
311	2548	0.301	29	111	62	610
92	3735	0.197	15	17	70	43
165	3784	0.079	29	6	70	923
126	3244	0.258	29	7	70	57
222	1206	0.529	29	59	22	43
279	139	0.318	19	102	4	21
81	1088	5.296	25	123	69	886
102	3925	0.09	29	103	70	576
160	1841	6.752	4	26	33	43
338	1290	0.129	29	87	23	286
235	4798	0.514	9	113	70	73
5	3553	0.11	29	15	70	354
41	3769	0.085	29	18	70	365
225	3154	0.272	29	59	70	231
61	4993	0.263	29	90	70	43
210	1575	0.666	29	81	31	508
173	5449	0.123	29	55	4	149
118	2005	0.632	9	113	43	680
70	5395	0.564	9	100	70	653
128	2912	0.437	29	7	69	527
208	4784	0.941	12	43	70	43
206	4391	0.118	29	132	70	634
16	4307	0.317	29	22	70	98
205	2859	0.048	19	134	69	43
334	3714	0.427	29	55	70	22
54	3652	0.149	29	0	70	590
120	4762	0.425	21	106	70	984
302	5566	0.76	3	91	33	43
145	269	0.174	28	126	9	203
102	558	0.172	29	103	9	255
218	4372	0.189	29	92	70	43
139	5754	0.689	0	4	70	91
99	2668	0.128	9	113	66	438
7	4788	0.331	29	15	70	469
306	5371	0.942	16	60	70	43
162	5545	0.147	29	44	22	43
44	3908	1.529	29	65	70	43
261	1889	1.13	9	113	34	78
196	1774	0.642	16	32	33	699
19	4517	0.781	29	89	70	868
40	3015	0.098	29	18	69	43
324	2519	5.755	29	93	61	890
213	5324	0.24	16	60	70	43
205	4481	0.176	19	134	70	871
324	4964	0.659	29	93	70	635
329	4765	0.663	9	113	32	43
225	2281	0.626	29	59	53	944
203	4245	0.079	29	27	70	723
187	3222	0.415	10	78	70	231
183	4884	16.499	0	5	70	767
321	1413	0.292	29	85	69	648
311	2758	0.097	29	111	69	43
109	5351	0.298	29	120	70	486
220	5731	0.145	29	59	70	0
120	2783	0.185	21	106	69	43
154	1387	0.19	10	131	23	499
120	3644	0.079	21	106	70	262
318	1327	0.222	29	88	23	36
87	571	0.462	27	101	9	137
275	2957	0.286	5	76	69	623
132	4467	17.039	9	113	70	730
49	2556	0.368	29	63	62	299
131	1515	1.396	11	84	27	80
175	4282	0.175	9	113	70	368
5	4004	0.223	29	15	70	141
224	2207	0.751	29	59	50	43
182	599	0.783	0	5	10	43
279	1195	0.378	19	102	22	43
139	3981	0.491	0	4	70	466
73	1965	0.142	29	127	43	48
47	199	0.691	29	34	6	142
35	2569	2.536	29	62	62	43
297	394	0.243	1	1	9	203
266	4142	0.77	8	49	70	447
165	5583	0.786	29	6	36	159
314	1460	0.589	29	3	23	43
321	3109	0.385	29	85	69	828
237	1563	0.933	27	101	29	43
62	2066	0.119	29	90	45	108
146	5594	0.058	8	125	62	948
229	1256	0.737	29	82	23	36
254	5272	0.523	20	40	70	387
226	1647	0.215	29	108	33	43
250	2456	0.049	13	9	61	43
202	3360	0.015	29	27	70	5
275	5498	0.684	5	76	11	43
160	4916	7.155	4	26	70	706
123	3441	0.555	23	121	70	43
337	4999	0.503	29	117	70	808
229	638	0.254	29	82	11	661
114	4959	0.44	28	126	70	806
290	4788	0.259	29	107	70	469
46	349	0.13	29	34	9	203
332	1648	0.306	29	58	33	43
154	10	1.186	10	131	0	43
170	1777	0.277	29	83	33	428
86	5136	0.749	9	130	2	41
253	3098	0.605	20	40	69	885
63	4860	0.126	29	57	70	469
269	3994	0.158	28	126	70	482
320	4726	2.502	29	88	70	452
249	3130	0.692	29	116	69	290
71	2990	8.725	29	114	69	938
313	3736	0.288	29	80	70	805
262	2784	0.071	9	113	69	43
263	2160	0.561	9	113	48	43
94	5059	0.325	29	97	70	478
111	1205	1.355	14	86	22	38
186	1031	1.899	10	78	19	208
231	1400	0.573	29	74	23	43
258	3397	0.569	7	29	70	457
129	3627	0.5	11	84	70	124
234	4933	0.215	2	20	70	822
295	390	0.115	29	19	9	203
117	2459	0.065	9	100	61	587
52	2404	0.153	29	21	60	43
182	1739	0.081	0	5	33	43
105	2900	0.028	8	41	69	43
261	391	0.175	9	113	9	203
267	4563	1.06	8	49	70	394
206	3882	0.233	29	132	70	392
183	3753	0.176	0	5	70	866
263	5748	0.461	9	113	70	868
42	1370	0.123	29	92	23	43
26	454	1.035	29	104	9	203
292	4938	0.315	2	2	70	124
220	1111	0.551	29	59	22	74
108	4172	0.011	29	120	23	355
317	4119	0.007	29	88	70	469
284	761	8.133	9	113	11	554
96	1263	0.158	29	72	23	43
159	2158	0.28	4	35	48	323
187	1378	0.21	10	78	23	420
298	577	1.331	1	38	9	170
250	2289	0.38	13	9	53	404
219	2546	0.106	29	92	62	291
17	4477	0.15	29	112	70	129
338	5478	0.071	29	87	9	26
266	1785	0.06	8	49	33	686
210	4134	0.05	29	81	70	3
187	5303	0.34	10	78	70	145
104	4118	0.631	8	41	70	469
63	1983	0.325	29	57	43	501
254	4784	1.171	20	40	70	43
37	1166	0.161	29	129	22	705
125	3659	0.661	29	7	70	68
185	4538	1.825	29	48	70	762
307	4875	0.775	16	60	70	43
49	1716	0.669	29	63	33	43
250	730	0.812	13	9	11	43
297	2713	0.303	1	1	69	43
233	2285	0.354	29	64	53	940
192	970	0.231	10	98	28	892
156	2042	0.726	4	30	44	328
75	1916	0.246	2	8	41	630
217	4015	0.18	30	33	70	872
183	135	0.073	0	5	4	82
90	5631	0.51	0	122	70	372
11	4495	0.326	29	105	70	453
245	3385	0.64	29	70	70	43
2	5217	0.827	16	94	60	269
291	627	0.681	2	2	11	661
79	5509	0.38	9	113	11	43
186	265	0.269	10	78	9	203
124	5659	0.384	23	121	70	240
209	1618	0.695	29	99	32	310
163	1943	0.974	29	39	43	294
222	4879	0.22	29	59	70	595
158	3233	0.686	4	30	70	372
313	4547	0.483	29	80	70	98
42	2291	0.463	29	92	53	417
239	3462	0.178	27	101	70	91
246	2502	0.356	29	126	70	43
218	4367	0.008	29	92	70	217
243	2884	0.073	27	101	69	43
63	2073	0.161	29	57	45	434
181	2806	0.183	2	56	69	43
319	5584	2.544	29	88	36	43
165	5326	0.673	29	6	70	643
307	3328	0.64	16	60	70	210
113	4057	0.821	16	61	70	15
314	1448	0.333	29	3	23	30
105	5019	0.949	8	41	70	32
250	2495	0.258	13	9	61	43
74	4090	0.07	29	127	70	43
53	3973	0.083	29	21	70	126
127	2490	0.468	29	7	61	896
287	1720	0.189	29	69	33	43
52	5658	0.074	29	21	70	240
185	1043	0.493	29	48	21	61
0	4845	5.339	29	115	70	352
307	2901	0.324	16	60	69	43
207	4636	0.327	29	132	70	91
37	3244	0.127	29	129	70	57
64	2793	0.157	29	57	69	43
299	3143	1.346	1	38	70	372
281	1036	5.266	19	102	21	43
62	3012	0.082	29	90	69	495
13	1966	0.096	29	11	43	48
321	1109	0.576	29	85	22	74
230	5519	0.262	29	82	11	138
286	1861	0.502	29	69	34	560
70	2958	0.497	9	100	69	296
224	3644	0.095	29	59	70	262
25	1670	0.126	29	104	33	43
273	2288	0.146	28	126	53	184
28	2400	0.182	29	110	60	43
150	480	0.323	9	113	9	119
78	999	0.072	9	113	18	684
129	4192	0.671	11	84	70	144
338	3442	0.179	29	87	70	43
169	1984	0.338	29	83	43	501
44	4664	0.1	29	65	70	961
68	4042	0.728	29	118	70	469
105	1720	0.042	8	41	33	43
154	3095	0.193	10	131	69	623
287	613	0.458	29	69	10	637
265	2463	0.797	8	49	61	276
99	3213	0.303	9	113	70	372
246	3618	0.1	29	126	70	18
289	4915	0.204	29	107	70	543
169	58	0.478	29	83	1	43
288	4247	0.077	29	107	70	43
113	1153	0.539	16	61	22	74
188	3846	0.13	6	67	70	457
148	3546	0.147	9	113	70	43
63	413	12.741	29	57	9	203
218	2232	1.371	29	92	36	336
216	2949	0.358	30	33	69	43
44	4085	0.022	29	65	70	470
246	1562	1.216	29	126	29	158
238	4386	0.16	27	101	70	368
149	694	0.437	9	113	11	43
90	3392	0.846	0	122	70	457
184	1215	1.859	17	31	22	43
177	1028	0.16	9	113	18	311
15	5594	0.141	29	22	62	948
43	3433	0.163	29	65	70	166
226	2313	0.656	29	108	73	43
193	2695	0.08	10	98	69	43
141	1322	0.143	29	52	23	43
214	4875	0.589	16	60	70	43
126	4314	0.383	29	7	70	98
274	3797	0.503	5	76	70	542
144	975	0.164	28	126	18	63
175	1775	0.074	9	113	33	699
216	97	3.742	30	33	2	804
284	1801	5.097	9	113	33	415
4	5173	2.316	29	28	23	627
60	3758	0.026	29	73	70	43
249	921	0.813	29	116	17	43
77	3804	0.309	15	17	70	542
100	4387	0.135	29	103	70	7
137	1058	19.09	29	46	22	43
248	221	0.069	29	116	9	203
138	3823	0.24	0	4	70	387
113	5546	0.303	16	61	22	404
288	673	0.256	29	107	11	664
14	564	0.301	29	11	9	43
145	175	1.283	28	126	6	54
262	5275	0.564	9	113	70	43
28	4613	0.139	29	110	70	200
311	949	0.561	29	111	17	685
12	4949	0.297	29	105	70	486
329	3422	0.416	9	113	70	166
189	270	0.206	25	14	9	203
188	4051	0.195	6	67	70	43
88	5658	0.162	27	101	70	240
157	1213	0.606	4	30	22	43
269	3461	0.161	28	126	70	91
203	3213	0.189	29	27	70	372
320	5315	3.369	29	88	70	167
123	2365	10.673	23	121	59	390
28	5115	0.348	29	110	71	596
285	1221	5.118	9	113	22	43
185	4480	0.198	29	48	70	871
288	3017	0.165	29	107	69	893
132	1924	0.773	9	113	41	43
210	5337	0.318	29	81	70	766
194	5077	0.575	19	136	70	37
122	4218	0.368	23	121	70	723
333	1152	0.886	29	58	22	74
225	5429	0.147	29	59	70	868
79	5594	0.068	9	113	62	948
164	210	0.672	29	39	7	642
111	2856	0.089	14	86	69	43
304	1106	0.53	16	60	22	149
87	2324	0.702	27	101	55	152
108	4642	0.281	29	120	70	537
242	3371	0.123	27	101	70	5
313	10	0.59	29	80	0	43
232	2706	0.167	29	64	69	43
23	2700	0.189	29	119	69	43
79	2039	0.317	9	113	44	43
150	2454	0.042	9	113	61	43
213	4712	0.614	16	60	70	397
209	2144	0.418	29	99	48	323
152	4721	0.593	9	113	70	642
178	4794	0.287	2	24	70	774
158	3442	0.336	4	30	70	43
155	385	1.077	10	131	9	203
298	5451	0.275	1	38	4	971
112	5748	0.636	16	95	70	868
251	5185	0.272	13	9	28	777
2	1860	0.014	16	94	34	79
183	4381	5.516	0	5	70	43
196	4902	0.959	16	32	70	43
43	5421	0.768	29	65	70	790
279	1698	0.056	19	102	33	43
140	5205	2.126	29	52	45	23
22	1096	0.177	29	119	22	442
193	3140	0.47	10	98	69	43
73	4873	0.251	29	127	70	43
120	4771	0.208	21	106	70	591
57	55	0.208	29	45	1	334
260	4703	0.314	7	29	70	287
99	4752	0.754	9	113	70	43
205	5124	0.761	19	134	57	665
292	3328	0.421	2	2	70	210
271	2382	0.088	19	10	60	436
0	673	1.157	29	115	11	664
306	2174	0.296	16	60	49	941
282	2973	0.474	19	102	70	261
218	2513	0.234	29	92	61	108
159	2174	0.407	4	35	49	941
62	5005	0.092	29	90	70	43
115	958	0.049	28	126	18	927
22	916	0.384	29	119	17	685
211	4700	1.478	25	123	70	808
128	2908	2.985	29	7	69	43
19	5725	0.319	29	89	70	873
243	3259	0.987	27	101	70	581
164	636	0.956	29	39	11	661
102	5616	0.378	29	103	70	231
275	5509	0.481	5	76	11	43
271	2639	0.093	19	10	65	43
188	4291	0.434	6	67	70	239
250	4372	0.364	13	9	70	43
19	4618	0.289	29	89	70	169
292	1779	0.459	2	2	33	43
242	2849	0.04	27	101	69	43
59	2490	0.361	29	66	61	896
134	3087	0.503	29	51	69	43
270	2860	0.048	19	10	69	43
94	2664	1.364	29	97	65	43
299	2755	0.316	1	38	69	43
9	2842	0.112	29	133	69	43
186	1969	0.467	10	78	43	505
323	2656	1.985	29	93	65	897
135	2373	0.053	25	123	60	436
88	3464	0.7	27	101	70	723
239	2409	2.27	27	101	60	43
100	350	0.114	29	103	9	203
132	5748	0.515	9	113	70	868
81	2281	5.344	25	123	53	944
175	1885	0.996	9	113	34	77
159	293	12.326	4	35	9	203
310	3531	0.107	29	77	70	486
152	3242	0.366	9	113	70	231
120	539	0.174	21	106	9	864
307	1549	0.251	16	60	29	604
31	5166	0.345	2	53	22	406
201	1100	0.014	8	49	22	414
162	1457	1.481	29	44	23	269
256	4169	0.485	18	50	70	98
234	550	0.102	2	20	9	592
127	963	0.218	29	7	28	892
324	1711	0.217	29	93	33	428
102	2914	0.109	29	103	69	43
166	2357	0.661	29	6	59	613
241	2381	0.094	27	101	60	436
30	46	0.247	2	53	1	987
191	4521	2.653	29	68	70	237
194	3051	0.26	19	136	69	43
56	1606	0.466	29	23	32	182
216	2680	1.798	30	33	64	43
336	3381	0.329	29	117	70	5
268	4482	0.19	12	42	70	871
43	1394	0.492	29	65	23	43
147	5094	0.549	8	125	70	43
12	755	0.449	29	105	11	138
7	2385	0.245	29	15	60	436
17	5745	0.066	29	112	70	21
120	5757	0.209	21	106	70	43
253	1444	0.403	20	40	23	286
257	1693	0.061	18	50	33	43
50	1138	0.646	29	63	22	74
47	3567	0.944	29	34	70	874
148	3085	0.11	9	113	69	853
276	1066	0.64	6	67	22	43
282	762	1.481	19	102	11	162
241	1494	0.599	27	101	23	301
279	2577	0.205	19	102	62	110
210	4510	0.202	29	81	70	216
78	119	0.105	9	113	2	43
197	5448	7.792	16	32	4	149
335	3213	0.168	29	55	70	372
227	5765	0.167	29	109	70	43
159	50	0.222	4	35	1	43
158	4914	0.425	4	30	70	43
10	3232	0.262	29	105	70	231
36	3686	0.304	29	71	70	43
209	4772	0.071	29	99	70	604
11	3513	0.079	29	105	70	43
272	3860	0.151	28	126	70	764
124	4158	5.689	23	121	70	577
289	1111	0.381	29	107	22	74
194	3195	0.326	19	136	70	372
70	4650	0.838	9	100	70	759
303	147	0.33	16	60	4	43
288	378	0.097	29	107	9	203
286	23	0.173	29	69	1	548
44	3462	0.08	29	65	70	91
24	4466	0.775	29	119	70	98
232	5810	0.236	29	64	70	256
212	3140	0.707	16	60	69	43
263	461	1.988	9	113	9	119
282	4367	0.124	19	102	70	217
314	4311	0.075	29	3	70	713
192	2374	0.128	10	98	60	436
102	2826	0.173	29	103	69	43
314	4981	0.622	29	3	70	43
138	637	0.595	0	4	11	661
249	2763	0.187	29	116	69	43
120	3355	0.106	21	106	70	5
85	1209	0.092	9	130	22	102
107	3570	0.23	29	128	70	43
219	2557	0.362	29	92	62	521
35	4662	0.359	29	62	70	387
249	526	0.136	29	116	9	26
148	3119	0.118	9	113	69	43
177	1035	0.184	9	113	20	116
333	3245	0.126	29	58	70	57
135	4687	1.608	25	123	70	43
123	5034	5.819	23	121	70	118
63	3039	0.189	29	57	69	275
133	4119	0.17	9	113	70	469
128	1868	0.619	29	7	34	154
96	4439	0.045	29	72	70	43
204	2308	0.442	19	134	54	677
73	692	0.359	29	127	11	43
324	961	0.906	29	93	28	892
40	4811	0.067	29	18	9	711
24	2695	0.185	29	119	69	43
160	4769	8.024	4	26	70	731
324	4398	0.018	29	93	70	796
106	5039	0.57	29	128	70	391
32	1304	0.281	29	54	23	295
186	4762	0.882	10	78	70	984
45	2568	0.304	29	34	62	917
183	695	11.717	0	5	11	333
183	991	6.596	0	5	18	108
245	3810	0.033	29	70	70	118
38	1048	0.319	29	129	21	28
260	2448	0.141	7	29	70	123
0	2623	6.304	29	115	63	322
65	5471	0.067	29	79	9	26
70	978	0.414	9	100	18	989
183	2839	0.055	0	5	69	43
205	5693	0.674	19	134	70	474
240	1690	0.033	27	101	33	43
54	3384	0.019	29	0	70	5
111	5490	0.559	14	86	9	45
126	2088	0.274	29	7	45	932
266	1583	0.132	8	49	31	756
99	2963	0.027	9	113	69	296
224	2156	0.355	29	59	48	323
125	262	0.542	29	7	9	203
200	998	0.613	8	49	18	515
161	4008	0.326	4	26	70	581
267	3130	0.414	8	49	69	290
147	4748	0.709	8	125	70	376
196	5180	1.068	16	32	23	221
95	3417	0.238	29	72	70	166
215	31	0.248	16	60	23	334
165	5681	0.23	29	6	70	474
192	116	0.161	10	98	23	43
135	2659	0.393	25	123	65	842
155	4313	0.758	10	131	70	575
9	3051	0.271	29	133	69	43
4	5642	0.051	29	28	70	43
34	4549	1.141	29	62	70	98
129	3734	1.5	11	84	70	43
333	5154	1.463	29	58	11	43
39	3415	0.44	29	18	70	166
277	4898	0.468	6	67	70	641
270	5520	0.307	19	10	11	138
46	3974	0.057	29	34	70	126
327	5710	0.215	17	36	70	768
114	4149	0.09	28	126	70	640
261	5029	0.706	9	113	70	43
299	2663	1.956	1	38	65	293
217	2219	0.458	30	33	36	556
105	5170	0.042	8	41	22	43
188	1493	0.146	6	67	23	694
105	1805	0.352	8	41	33	43
90	3078	0.052	0	122	69	494
185	1270	0.141	29	48	69	694
161	189	2.066	4	26	6	54
279	3159	0.368	19	102	70	372
297	3627	0.155	1	1	70	124
317	5738	0.08	29	88	70	43
201	2480	2.443	8	49	61	108
31	5596	0.535	2	53	69	43
72	80	1.66	29	114	1	474
70	241	6.674	9	100	9	203
263	4205	0.874	9	113	70	796
314	3691	0.037	29	3	70	723
31	2637	0.218	2	53	65	43
109	4641	0.29	29	120	70	172
240	3424	0.746	27	101	70	166
168	3768	0.386	9	113	70	365
28	1183	0.65	29	110	22	498
151	4467	7.671	9	113	70	730
6	1744	0.211	29	15	33	43
61	3955	0.038	29	90	70	144
308	2747	0.17	29	77	69	43
89	106	0.183	0	122	22	510
157	1553	0.8	4	30	29	604
77	2441	0.321	15	17	60	969
37	835	1.151	29	129	11	43
161	3980	4.713	4	26	70	466
150	4982	0.202	9	113	70	43
208	1841	0.365	12	43	33	43
83	3899	0.158	9	113	70	580
163	2160	0.382	29	39	48	43
204	5311	0.229	19	134	70	144
161	693	0.798	4	26	11	43
201	3132	2.68	8	49	69	95
6	2670	0.427	29	15	66	438
271	1993	0.031	19	10	43	47
76	3013	0.435	2	8	69	43
263	4579	0.639	9	113	70	819
213	2909	0.43	16	60	69	43
225	696	1.406	29	59	11	333
335	3394	0.556	29	55	70	457
161	1211	1.175	4	26	22	625
157	714	0.411	4	30	11	164
200	2779	0.029	8	49	69	43
52	4278	0.075	29	21	70	240
142	2887	0.039	9	12	69	43
300	2988	0.298	16	124	69	43
47	3828	0.175	29	34	70	387
126	5384	5.23	29	7	70	43
50	5429	0.208	29	63	70	868
235	5686	0.307	9	113	70	43
287	47	0.207	29	69	1	987
331	3579	0.235	22	13	70	124
21	4668	0.436	29	119	6	738
66	2827	0.071	18	50	69	43
221	5632	0.261	29	59	70	231
94	1387	0.441	29	97	23	499
228	2368	0.482	29	109	60	436
86	4325	0.296	9	130	70	43
97	543	0.253	9	113	9	660
34	2455	0.194	29	62	61	43
308	600	0.46	29	77	10	43
293	2344	0.223	29	96	58	747
327	5729	0.206	17	36	70	770
330	2875	0.046	24	47	69	43
104	84	0.635	8	41	1	249
207	5568	0.58	29	132	33	43
20	2693	0.121	29	135	69	43
254	2204	0.076	20	40	50	66
27	3110	0.491	29	110	69	302
22	5593	1.081	29	119	61	776
22	5394	0.18	29	119	70	98
112	2673	1.674	16	95	66	839
133	1438	0.034	9	113	23	36
31	3080	0.608	2	53	69	286
256	3037	0.207	18	50	69	300
191	1205	0.436	29	68	22	38
29	2283	0.341	28	126	53	506
14	245	0.172	29	11	9	203
285	39	6.063	9	113	1	548
282	5526	0.18	19	102	22	43
128	1459	0.532	29	7	23	43
293	149	0.414	29	96	4	43
336	779	1.132	29	117	11	43
230	3318	0.165	29	82	70	210
85	5756	1.307	9	130	70	492
85	3983	0.128	9	130	70	43
119	32	0.474	9	113	23	334
262	689	0.496	9	113	11	164
163	252	2.013	29	39	9	203
1	4540	0.209	29	115	70	601
115	205	4.818	28	126	6	578
102	4603	0.382	29	103	70	723
128	3174	1.134	29	7	70	231
226	2517	0.867	29	108	61	43
203	1762	0.237	29	27	33	780
10	756	5.439	29	105	11	138
230	5064	0.322	29	82	70	357
182	526	0.356	0	5	9	26
338	2406	0.578	29	87	60	43
96	2146	0.319	29	72	48	323
196	34	11.149	16	32	1	43
254	1161	0.048	20	40	22	406
293	3347	0.957	29	96	70	210
6	5023	15.045	29	15	70	189
311	589	0.261	29	111	9	29
218	4760	0.173	29	92	70	606
95	209	0.424	29	72	6	528
89	4549	1.1	0	122	70	98
163	1622	0.496	29	39	32	107
117	4997	1.565	9	100	70	812
96	3311	0.03	29	72	70	210
202	4087	0.01	29	27	70	470
130	485	0.491	11	84	9	119
36	3237	0.18	29	71	70	372
15	3332	0.116	29	22	70	210
308	4869	1.337	29	77	70	43
111	1880	5.762	14	86	34	43
216	5544	0.345	30	33	22	43
225	4058	0.022	29	59	70	15
281	5785	5.273	19	102	70	256
214	5117	1.424	16	60	71	196
216	3858	0.267	30	33	70	764
244	1996	0.806	29	70	70	816
57	4093	0.066	29	45	70	43
217	2125	0.426	30	33	42	741
263	4863	0.5	9	113	70	469
221	3841	5.212	29	59	70	457
156	3087	0.929	4	30	69	43
0	1343	5.519	29	115	23	306
58	4174	0.076	29	45	70	43
311	1218	0.485	29	111	22	43
189	1561	1.232	25	14	29	43
178	745	0.648	2	24	11	21
106	2975	0.604	29	128	69	43
77	590	0.477	15	17	9	43
316	1615	0.843	2	75	32	309
63	1579	0.475	29	57	31	229
37	976	5.488	29	129	18	846
330	5705	0.451	24	47	70	43
29	3542	0.134	28	126	70	128
117	5394	0.232	9	100	70	98
46	832	1.798	29	34	11	43
300	2019	0.878	16	124	43	976
157	1878	0.071	4	30	34	252
131	3028	1.245	11	84	69	486
