[User ID]	[Service ID]	[RT]	[User Country]	[User AS]	[Service Country]	[Service AS]
316	2424	0.183	2	75	60	269
165	4103	2.286	29	6	70	379
315	3373	0.035	29	3	70	5
17	3571	0.576	29	112	70	43
32	9	5.654	29	54	0	382
230	3924	0.103	29	82	70	576
266	4813	0.665	8	49	70	244
188	5631	0.368	6	67	70	372
302	4627	8.176	3	91	70	43
204	2161	0.451	19	134	48	43
95	4872	0.311	29	72	70	720
338	3853	0.055	29	87	70	43
266	3610	0.15	8	49	70	907
221	3184	0.256	29	59	70	231
327	1940	0.608	17	36	43	294
11	4879	0.255	29	105	70	595
205	5432	0.474	19	134	70	233
19	98	2.113	29	89	2	804
84	4484	0.686	9	130	70	635
214	3461	0.135	16	60	70	91
153	1904	0.344	9	113	41	363
188	2696	0.042	6	67	69	43
143	5238	5.161	9	12	62	981
143	2752	0.084	9	12	69	43
84	189	0.973	9	130	6	54
254	3776	1.727	20	40	70	522
88	4824	1.49	27	101	70	43
205	2322	0.434	19	134	55	668
151	121	1.414	9	113	8	409
298	3800	0.33	1	38	70	542
257	3457	0.408	18	50	70	43
247	3121	0.818	29	116	69	302
140	3250	0.989	29	52	70	581
211	5518	0.36	25	123	11	333
165	5106	0.025	29	6	70	642
165	3030	2.488	29	6	69	868
90	5680	0.139	0	122	70	474
165	3718	0.178	29	6	70	22
334	4049	0.08	29	55	70	43
206	5306	0.181	29	132	70	447
197	1207	1.563	16	32	22	43
24	2438	0.351	29	119	60	227
183	4335	0.52	0	5	70	98
247	3468	0.086	29	116	70	723
12	4418	0.039	29	105	70	43
338	2077	0.058	29	87	70	721
3	5349	0.088	29	28	70	139
239	2408	0.361	27	101	60	43
134	2933	0.088	29	51	69	43
134	1386	0.272	29	51	23	499
204	2573	0.217	19	134	62	703
167	4739	0.297	9	113	70	461
248	1008	0.382	29	116	18	43
108	555	0.227	29	120	9	485
170	2159	0.681	29	83	48	43
9	5589	0.265	29	133	60	43
320	5613	0.777	29	88	69	443
203	2160	0.339	29	27	48	43
90	1581	1.129	0	122	31	781
238	3967	0.202	27	101	70	7
52	2514	0.619	29	21	61	850
106	3493	0.175	29	128	70	37
255	432	0.21	25	123	9	203
220	5493	0.148	29	59	9	25
113	4429	0.817	16	61	70	98
279	4514	0.124	19	102	70	817
305	343	0.171	16	60	9	203
334	1428	0.259	29	55	23	499
17	2822	0.179	29	112	69	43
112	2944	0.271	16	95	69	889
277	5037	0.329	6	67	70	642
220	4448	0.028	29	59	70	43
66	1714	0.085	18	50	33	428
206	1993	0.137	29	132	43	47
43	3004	0.372	29	65	69	829
38	4164	11.936	29	129	70	43
298	2047	0.463	1	38	44	328
106	1293	0.13	29	128	23	286
188	31	1.17	6	67	23	334
9	5443	0.494	29	133	1	43
7	1260	0.21	29	15	23	114
76	3412	0.431	2	8	70	166
167	4307	1.015	9	113	70	98
204	2864	0.048	19	134	69	43
193	5067	0.679	10	98	70	732
9	4462	0.079	29	133	70	904
211	4451	0.751	25	123	70	723
239	1096	0.032	27	101	22	442
280	3824	0.19	19	102	70	387
36	3220	0.196	29	71	70	231
33	3662	0.038	29	62	70	638
52	5625	0.175	29	21	70	372
106	213	0.31	29	128	7	178
330	2659	1.07	24	47	65	842
261	3213	0.333	9	113	70	372
239	2018	0.044	27	101	43	524
65	5793	0.355	29	79	70	482
143	5602	0.093	9	12	69	43
316	456	10.699	2	75	9	119
111	1467	0.282	14	86	23	836
106	1576	0.178	29	128	31	508
152	830	1.44	9	113	11	138
75	3116	0.354	2	8	69	494
76	810	0.583	2	8	11	43
275	4597	0.88	5	76	70	188
152	1464	0.114	9	113	23	36
303	5569	0.303	16	60	33	43
188	1458	0.314	6	67	23	43
19	3587	0.111	29	89	70	168
276	5661	0.195	6	67	70	240
321	4768	0.108	29	85	70	729
111	4113	0.685	14	86	70	13
73	4417	0.346	29	127	70	98
124	3305	0.49	23	121	70	723
320	1333	9.845	29	88	23	36
14	4283	0.084	29	11	70	368
11	5062	0.243	29	105	70	524
265	2550	0.041	8	49	62	610
211	576	0.437	25	123	9	43
266	5674	0.379	8	49	70	100
134	3514	0.1	29	51	70	43
75	3868	0.091	2	8	70	772
315	108	0.238	29	3	2	49
275	768	1.787	5	76	11	43
307	2934	0.336	16	60	69	43
190	2188	0.347	25	14	49	935
104	5583	0.812	8	41	36	159
220	1484	0.35	29	59	23	721
233	2254	0.138	29	64	70	601
193	1788	0.487	10	98	33	428
104	5720	0.12	8	41	70	635
288	217	0.936	29	107	7	916
283	1521	5.285	19	102	27	271
124	2302	6.218	23	121	53	700
248	912	0.535	29	116	16	43
302	2853	0.533	3	91	69	43
6	1803	0.422	29	15	33	43
40	4338	0.078	29	18	70	791
241	5273	0.208	27	101	70	261
41	3248	0.086	29	18	70	57
17	5109	0.072	29	112	70	868
221	711	7.579	29	59	11	773
325	4245	0.151	17	36	70	723
152	5216	0.536	9	113	58	844
296	3426	0.848	1	38	70	166
308	1277	0.185	29	77	23	286
128	5329	0.183	29	7	70	43
141	4422	0.148	29	52	70	124
247	4873	0.398	29	116	70	43
241	4720	0.18	27	101	70	62
128	3850	2.181	29	7	70	190
140	1950	0.104	29	52	43	126
33	1172	0.327	29	62	22	38
155	1587	0.163	10	131	31	43
220	3798	0.258	29	59	70	542
90	4826	1.334	0	122	70	597
190	4769	0.426	25	14	70	731
152	1930	0.17	9	113	43	427
27	4892	0.307	29	110	70	727
112	991	5.488	16	95	18	108
141	5756	5.148	29	52	70	492
3	2994	0.92	29	28	69	43
220	159	2.43	29	59	4	82
75	664	0.323	2	8	11	138
308	3190	0.718	29	77	70	231
307	2590	0.178	16	60	12	43
304	5253	1.398	16	60	69	486
36	5781	0.088	29	71	70	584
44	737	1.176	29	65	11	43
248	3889	0.203	29	116	70	392
176	580	0.376	9	113	9	536
283	4625	5.678	19	102	70	284
117	2603	1.498	9	100	63	883
117	5412	0.548	9	100	70	723
85	787	1.144	9	130	11	332
41	2640	0.179	29	18	65	43
242	623	2.031	27	101	11	43
316	2500	0.125	2	75	61	43
180	5266	0.239	2	56	70	262
256	223	0.18	18	50	9	203
117	4105	0.48	9	100	70	62
20	17	1.418	29	135	0	345
290	5151	0.499	29	107	9	457
220	5256	1.373	29	59	70	5
75	4624	0.456	2	8	70	475
92	2210	0.143	15	17	50	509
128	4923	0.37	29	7	70	286
264	1676	0.033	9	100	33	43
248	39	0.361	29	116	1	548
117	105	0.076	9	100	2	35
88	1846	0.906	27	101	34	43
273	2890	0.019	28	126	69	43
245	2984	0.421	29	70	69	43
334	1825	0.482	29	55	33	441
152	2244	0.926	9	113	36	159
137	1054	0.411	29	46	22	74
9	635	0.644	29	133	11	661
108	2034	2.666	29	120	44	43
177	3909	0.189	9	113	70	43
134	3162	0.183	29	51	70	231
174	2426	0.133	9	113	60	222
48	1084	0.159	29	34	22	628
315	1799	0.276	29	3	33	780
32	3387	0.434	29	54	70	457
131	4614	0.942	11	84	70	261
264	5262	3.507	9	100	70	354
203	4846	0.109	29	27	70	469
306	5280	0.195	16	60	70	101
14	621	0.242	29	11	11	43
205	3417	0.739	19	134	70	166
41	4856	0.183	29	18	70	868
327	2468	0.339	17	36	61	92
176	1514	0.031	9	113	27	403
247	2568	1.498	29	116	62	917
330	2903	0.066	24	47	69	43
280	3692	5.653	19	102	70	144
279	5809	0.41	19	102	70	580
81	4814	6.03	25	123	70	43
220	2790	0.201	29	59	69	43
72	1910	2.419	29	114	41	43
11	3892	0.188	29	105	70	65
151	1713	0.037	9	113	33	428
67	1279	0.147	18	50	23	286
330	3642	0.198	24	47	70	867
111	2141	0.496	14	86	48	323
141	5466	0.1	29	52	9	26
314	5121	4.118	29	3	57	250
190	2812	0.054	25	14	69	43
141	3170	0.162	29	52	70	231
266	5668	1.111	8	49	70	399
204	4790	0.677	19	134	70	735
256	237	12.687	18	50	9	203
197	3917	0.213	16	32	70	729
315	5642	0.045	29	3	70	43
112	2711	0.321	16	95	69	43
23	5333	0.084	29	119	70	239
224	3333	0.014	29	59	70	210
167	3920	0.144	9	113	70	729
182	5563	10.236	0	5	29	157
167	4559	0.488	9	113	70	98
135	4163	0.865	25	123	70	635
193	3503	0.441	10	98	70	37
188	1219	0.146	6	67	22	705
84	5133	1.617	9	130	1	39
224	2903	0.212	29	59	69	43
228	2004	0.384	29	109	43	43
261	2661	2.251	9	113	65	421
52	4433	0.164	29	21	70	239
307	1948	0.856	16	60	43	126
238	294	0.173	27	101	9	203
209	3592	0.059	29	99	23	803
205	3565	0.146	19	134	70	354
170	3822	0.094	29	83	70	387
254	1776	0.201	20	40	33	428
230	5000	0.302	29	82	70	395
70	3773	0.679	9	100	70	43
217	5202	0.646	30	33	43	691
46	749	0.814	29	34	11	138
155	4167	1.104	10	131	70	98
56	249	0.105	29	23	9	203
233	4102	0.474	29	64	70	868
188	3131	0.171	6	67	69	43
316	3677	0.288	2	75	70	43
217	1564	0.984	30	33	29	561
9	1880	0.679	29	133	34	43
7	3665	0.025	29	15	70	905
224	116	2.447	29	59	23	43
128	1901	4.187	29	7	40	953
205	1021	0.362	19	134	18	108
155	1106	0.155	10	131	22	149
209	2782	0.134	29	99	69	43
220	954	0.338	29	59	17	891
128	2182	0.295	29	7	70	816
304	291	0.171	16	60	9	203
9	1354	0.107	29	133	23	297
140	205	10.472	29	52	6	578
220	1370	0.204	29	59	23	43
128	3045	0.458	29	7	69	305
67	5374	0.571	18	50	70	261
298	3226	0.505	1	38	70	231
106	2756	0.174	29	128	69	43
117	2724	0.045	9	100	69	43
76	2812	0.133	2	8	69	43
150	1052	0.379	9	113	22	74
199	3492	0.183	29	16	70	37
84	3083	0.278	9	130	69	635
27	4422	0.194	29	110	70	124
194	3517	0.182	19	136	70	43
155	5578	0.305	10	131	43	427
279	530	0.193	19	102	9	804
265	4713	5.781	8	49	70	256
137	5143	2.422	29	46	4	613
85	3909	0.176	9	130	70	43
137	603	0.193	29	46	10	43
280	2301	6.959	19	102	53	900
307	1731	2.206	16	60	33	43
211	2657	0.437	25	123	65	431
46	2896	0.154	29	34	69	43
314	4532	0.08	29	3	70	762
290	2219	0.304	29	107	36	556
183	3196	0.385	0	5	70	231
2	1896	1.031	16	94	38	432
167	4022	0.197	9	113	70	20
304	1597	1.629	16	60	32	43
95	4532	0.167	29	72	70	762
183	116	0.183	0	5	23	43
290	1387	0.348	29	107	23	499
256	3384	0.122	18	50	70	5
233	560	0.066	29	64	9	476
84	5186	0.196	9	130	31	756
220	5460	0.118	29	59	9	26
41	3137	0.577	29	18	49	860
53	5720	0.046	29	21	70	635
309	5130	2.397	29	77	0	43
52	2188	0.446	29	21	49	935
273	1232	0.07	28	126	23	36
161	5458	2.126	4	26	9	26
309	3811	0.095	29	77	70	118
194	1759	0.098	19	136	33	780
254	4092	0.183	20	40	70	43
123	4832	6.033	23	121	70	767
188	14	1.171	6	67	0	348
165	2740	0.119	29	6	69	43
53	3053	0.395	29	21	69	439
65	4109	0.083	29	79	70	120
53	4581	0.237	29	21	70	766
73	4209	0.294	29	127	70	238
264	1957	0.023	9	100	43	43
330	4970	0.613	24	47	70	62
296	4301	2.481	1	38	70	98
24	1475	2.277	29	119	23	682
180	1732	0.398	2	56	33	43
203	5193	0.831	29	27	33	43
150	2200	0.284	9	113	50	690
325	5209	1.006	17	36	49	941
279	3808	0.127	19	102	70	118
174	4325	0.574	9	113	70	43
316	5601	0.117	2	75	69	43
288	809	0.458	29	107	11	670
228	1718	0.207	29	109	33	43
265	3619	0.446	8	49	70	717
264	4936	0.511	9	100	70	245
12	2572	0.772	29	105	62	703
79	4142	0.944	9	113	70	447
73	728	0.415	29	127	11	43
288	2595	0.529	29	107	12	43
230	1616	0.367	29	82	32	182
23	2660	0.43	29	119	65	312
203	3330	0.191	29	27	70	210
245	3723	0.213	29	70	70	205
34	2759	0.168	29	62	69	43
81	4043	0.402	25	123	70	469
33	5430	0.145	29	62	70	43
101	4634	0.088	29	103	70	216
88	2702	0.036	27	101	69	43
242	4635	0.302	27	101	70	216
283	5334	5.471	19	102	70	885
211	5342	0.214	25	123	70	904
265	2532	2.651	8	49	61	43
307	1884	0.046	16	60	34	43
288	1402	0.139	29	107	23	36
17	3860	0.026	29	112	70	764
117	4933	0.311	9	100	70	822
165	1772	0.12	29	6	33	780
209	5420	0.15	29	99	70	722
194	2350	0.234	19	136	58	43
76	1152	0.365	2	8	22	74
273	2041	1.022	28	126	44	328
200	29	3.208	8	49	1	334
170	2959	0.112	29	83	69	43
180	2795	0.129	2	56	69	43
88	402	9.343	27	101	9	203
79	2287	1.859	9	113	53	43
36	5223	0.118	29	71	60	222
165	1989	0.426	29	6	43	47
222	2189	0.639	29	59	49	499
205	5496	0.398	19	134	9	474
73	5381	0.361	29	127	70	367
156	1920	0.998	4	30	41	263
140	392	0.103	29	52	9	203
185	5591	0.323	29	48	61	776
238	2641	0.17	27	101	65	43
265	610	0.968	8	49	10	43
92	3632	0.245	15	17	70	607
200	3901	0.421	8	49	70	580
330	601	0.847	24	47	10	43
7	367	0.055	29	15	9	203
177	2666	0.36	9	113	66	438
75	369	0.103	2	8	9	203
161	4739	0.955	4	26	70	461
34	4827	0.088	29	62	70	234
290	4252	0.145	29	107	70	43
95	1399	0.711	29	72	23	43
90	1616	0.505	0	122	32	182
109	288	0.059	29	120	9	203
280	2541	5.152	19	102	62	308
193	4173	0.658	10	98	70	254
235	4736	0.637	9	113	70	43
123	646	5.665	23	121	11	138
280	5767	5.44	19	102	70	723
222	4597	0.091	29	59	70	188
108	4968	0.329	29	120	70	306
48	4965	0.486	29	34	70	386
163	1028	8.75	29	39	18	311
131	4233	2.0	11	84	70	656
307	2444	0.809	16	60	60	43
277	485	0.167	6	67	9	119
222	3169	0.308	29	59	70	372
19	4088	0.337	29	89	70	470
151	1635	0.259	9	113	32	43
41	3387	0.565	29	18	70	457
257	3615	0.258	18	50	70	18
134	1961	0.394	29	51	43	511
264	539	3.517	9	100	9	864
176	325	11.279	9	113	9	203
17	2725	0.179	29	112	69	43
274	2255	2.654	5	76	52	43
92	3983	0.158	15	17	70	43
254	4362	0.189	20	40	70	43
239	698	0.545	27	101	11	43
111	2591	17.659	14	86	12	43
72	5709	0.226	29	114	70	768
241	5790	0.358	27	101	70	144
0	351	0.098	29	115	9	203
245	5326	0.406	29	70	70	643
273	1478	0.175	28	126	23	445
290	2397	0.16	29	107	60	42
321	910	0.308	29	85	15	424
197	3554	0.216	16	32	70	354
256	1903	1.149	18	50	40	671
81	987	5.437	25	123	18	43
298	4177	1.251	1	38	70	373
273	3079	0.097	28	126	69	285
194	1088	0.09	19	136	69	886
239	1576	0.103	27	101	31	508
153	2342	0.386	9	113	58	844
134	3139	0.538	29	51	69	43
183	3424	0.883	0	5	70	166
131	1094	0.652	11	84	22	95
217	1756	0.372	30	33	33	43
81	3109	5.234	25	123	69	828
41	211	0.136	29	18	7	642
221	3264	0.079	29	59	70	723
322	631	1.664	29	85	11	661
180	2076	0.171	2	56	70	721
155	5656	0.21	10	131	70	240
150	5027	0.39	9	113	70	581
47	5702	0.138	29	34	70	768
32	1181	5.346	29	54	22	269
170	3327	0.237	29	83	70	210
315	28	0.929	29	3	1	334
108	5082	0.291	29	120	70	360
238	3139	0.225	27	101	69	43
17	2687	0.359	29	112	69	43
264	5408	0.466	9	100	70	43
325	4623	0.905	17	36	70	475
206	3813	0.029	29	132	70	118
117	1657	0.042	9	100	33	43
91	3423	0.737	15	17	70	43
153	3692	0.278	9	113	70	144
283	4328	0.187	19	102	70	840
53	4607	0.252	29	21	70	43
327	2811	0.334	17	36	69	43
296	1377	0.94	1	38	23	420
85	2118	0.056	9	130	45	174
27	409	0.409	29	110	9	43
90	1163	0.191	0	122	22	149
34	2703	0.165	29	62	69	43
48	1305	0.223	29	34	23	295
306	4918	0.504	16	60	70	796
27	4622	0.256	29	110	70	535
90	546	0.182	0	122	9	203
108	4617	0.035	29	120	70	261
152	2976	0.245	9	113	69	43
274	2557	10.493	5	76	62	521
204	826	4.181	19	134	11	138
180	5354	0.074	2	56	70	474
82	3862	0.176	26	25	70	764
3	3425	0.464	29	28	70	166
111	4211	0.44	14	86	70	238
108	2095	0.71	29	120	45	914
71	1874	1.514	29	114	34	43
176	3328	1.155	9	113	70	210
70	2119	0.414	9	100	45	43
275	5758	10.427	5	76	70	369
302	3631	0.461	3	91	70	124
112	3204	0.573	16	95	70	231
316	2545	0.115	2	75	62	291
233	2940	0.284	29	64	69	43
141	2446	0.817	29	52	60	520
285	1162	9.74	9	113	22	102
91	1925	5.234	15	17	43	43
67	3674	0.242	18	50	70	21
151	1937	0.032	9	113	43	294
53	2050	0.163	29	21	70	193
88	565	3.771	27	101	9	708
304	4279	0.156	16	60	70	240
252	647	0.344	20	40	11	138
131	3560	0.521	11	84	70	354
264	4243	0.427	9	100	70	723
314	4718	0.144	29	3	70	723
17	446	1.011	29	112	9	203
183	1315	0.677	0	5	23	180
257	968	0.199	18	50	28	946
111	1282	0.394	14	86	23	286
261	2511	0.253	9	113	61	478
261	2388	0.086	9	113	60	436
47	1991	0.581	29	34	43	313
73	4715	0.266	29	127	70	817
242	5232	0.3	27	101	62	273
44	1751	0.124	29	65	33	289
92	4746	0.363	15	17	70	537
71	930	0.302	29	114	17	512
103	3413	0.462	29	103	70	166
199	3462	0.087	29	16	70	91
183	4877	0.456	0	5	70	580
137	4626	1.279	29	46	70	284
79	2763	0.04	9	113	69	43
141	2225	0.658	29	52	36	133
176	4655	0.478	9	113	70	639
155	1014	0.16	10	131	18	187
91	2484	0.213	15	17	61	108
20	2228	0.477	29	135	36	159
290	342	0.096	29	107	9	203
194	5473	0.214	19	136	9	26
108	3595	0.08	29	120	43	803
302	4520	7.1	3	91	70	346
11	4195	0.053	29	105	70	43
0	4791	5.382	29	115	70	726
2	542	0.765	16	94	9	660
34	3559	0.066	29	62	70	354
152	1279	0.026	9	113	23	286
209	5124	0.593	29	99	57	665
56	1851	0.234	29	23	34	43
152	2931	0.083	9	113	69	43
221	3529	0.029	29	59	70	633
221	453	2.37	29	59	9	203
47	5594	0.165	29	34	62	948
24	4788	0.383	29	119	70	469
0	2870	0.107	29	115	69	43
156	3621	0.178	4	30	70	717
124	387	0.989	23	121	9	203
151	893	0.784	9	113	13	534
182	1912	2.222	0	5	41	43
279	5570	0.063	19	102	33	43
117	2590	0.935	9	100	12	43
3	5381	0.406	29	28	70	367
242	3189	0.304	27	101	70	372
265	2459	0.064	8	49	61	587
141	3901	0.035	29	52	70	580
235	4464	0.671	9	113	70	10
165	5272	0.162	29	6	70	387
206	702	0.25	29	132	11	164
103	1237	0.23	29	103	23	36
305	2872	0.308	16	60	69	43
320	389	0.059	29	88	9	203
309	157	4.334	29	77	4	854
62	3342	0.182	29	90	70	210
156	2718	0.329	4	30	69	43
224	2360	1.184	29	59	59	43
92	2074	0.349	15	17	45	23
52	2132	0.521	29	21	48	323
134	4484	0.276	29	51	70	635
330	4369	0.45	24	47	70	122
155	1242	0.208	10	131	23	43
334	5112	0.15	29	55	70	865
338	476	0.047	29	87	9	119
62	5475	0.077	29	90	9	26
153	4801	0.601	9	113	70	709
76	5630	0.185	2	8	70	231
280	5147	7.085	19	102	9	43
309	1730	0.196	29	77	33	43
156	5098	0.791	4	30	70	238
75	649	0.245	2	8	11	951
124	5384	10.657	23	121	70	43
200	171	4.04	8	49	6	43
314	4394	2.907	29	3	70	233
134	4868	0.284	29	51	70	807
200	753	2.393	8	49	11	546
306	547	0.637	16	60	9	592
151	1457	0.412	9	113	23	269
12	1580	0.482	29	105	31	830
205	5114	0.624	19	134	70	595
101	4024	0.084	29	103	70	20
81	5462	0.21	25	123	9	26
176	2844	0.043	9	113	69	43
247	778	3.318	29	116	11	43
9	3978	0.09	29	133	70	43
24	5437	0.216	29	119	70	367
34	5061	0.163	29	62	70	582
75	2997	0.419	2	8	69	43
185	4101	0.36	29	48	70	868
135	3720	0.195	25	123	70	22
302	1728	3.09	3	91	33	43
73	3974	0.08	29	127	70	126
222	1752	0.552	29	59	33	43
2	4756	0.499	16	94	70	807
290	425	13.083	29	107	9	43
42	3414	0.471	29	92	70	166
71	3360	0.052	29	114	70	5
96	2487	0.187	29	72	61	108
193	446	0.691	10	98	9	203
267	1278	0.173	8	49	23	286
23	765	0.239	29	119	11	163
29	4043	0.338	28	126	70	469
221	3771	5.31	29	59	70	43
150	681	0.409	9	113	11	164
153	3738	0.286	9	113	70	447
6	4831	0.063	29	15	70	808
66	1805	0.253	18	50	33	43
27	4373	0.097	29	110	70	43
70	3926	0.336	9	100	70	576
279	2626	1.175	19	102	63	156
242	3407	0.814	27	101	70	166
167	4253	0.165	9	113	70	43
325	4406	0.159	17	36	70	43
143	1003	5.097	9	12	18	108
76	924	0.367	2	8	17	43
150	3667	0.31	9	113	70	1
7	1834	0.79	29	15	33	780
325	5604	0.303	17	36	69	275
309	2167	0.204	29	77	49	261
112	2721	0.321	16	95	69	43
101	2321	0.699	29	103	55	668
303	3359	0.203	16	60	70	5
248	3877	0.08	29	116	70	43
288	4884	0.072	29	107	70	767
217	977	0.721	30	33	18	846
180	3734	0.37	2	56	70	43
0	5360	0.635	29	115	70	813
43	2725	0.126	29	65	69	43
274	1793	0.124	5	76	33	622
19	2022	0.545	29	89	43	616
84	4437	0.152	9	130	70	580
137	3915	0.096	29	46	70	729
70	20	0.331	9	100	1	548
29	3667	0.462	28	126	70	1
316	2163	0.348	2	75	48	43
6	4755	0.568	29	15	1	802
247	2622	1.09	29	116	63	151
211	2864	0.04	25	123	69	43
239	3908	4.064	27	101	70	43
67	3012	0.059	18	50	69	495
82	5527	0.974	26	25	22	43
128	5592	0.559	29	7	61	776
256	3710	0.549	18	50	70	22
265	3096	0.201	8	49	69	171
43	1100	0.098	29	65	22	414
78	2407	0.14	9	113	60	43
108	2207	0.561	29	120	50	43
40	1182	0.18	29	18	22	269
88	963	0.07	27	101	28	892
24	4831	0.188	29	119	70	808
275	1750	5.095	5	76	33	289
334	2660	0.32	29	55	65	312
330	4110	0.932	24	47	70	13
78	4491	0.216	9	113	70	98
162	2687	0.489	29	44	69	43
104	178	0.486	8	41	6	43
131	1825	0.616	11	84	33	441
330	445	6.78	24	47	9	203
183	1666	0.047	0	5	33	43
286	4849	0.21	29	69	70	43
34	984	0.269	29	62	18	909
306	4845	0.356	16	60	70	352
56	1398	0.762	29	23	23	36
48	257	0.093	29	34	9	203
34	4390	0.158	29	62	70	634
174	2571	0.182	9	113	62	703
167	2141	0.509	9	113	48	323
288	1644	0.145	29	107	33	43
32	841	7.281	29	54	11	324
170	5725	0.255	29	83	70	873
325	3713	0.21	17	36	70	22
103	2321	1.143	29	103	55	668
193	294	0.557	10	98	9	203
221	755	5.877	29	59	11	138
27	253	0.158	29	110	9	203
190	2611	0.445	25	14	63	881
81	6	7.269	25	123	0	43
274	2417	0.548	5	76	60	269
285	537	0.145	9	113	9	491
315	755	0.78	29	3	11	138
242	1495	0.099	27	101	23	425
228	387	0.052	29	109	9	203
290	5683	0.054	29	107	70	43
221	1030	5.546	29	59	19	208
79	1529	0.598	9	113	28	218
134	3202	0.196	29	51	70	231
303	4216	0.231	16	60	70	723
96	1724	0.2	29	72	33	43
230	543	0.043	29	82	9	660
273	4370	0.297	28	126	70	904
194	2715	0.051	19	136	69	43
222	1657	0.208	29	59	33	43
106	5540	11.665	29	128	22	43
42	2460	0.538	29	92	61	509
204	2027	0.147	19	134	43	314
254	5125	1.918	20	40	57	723
40	3237	0.13	29	18	70	372
41	4638	0.058	29	18	70	808
72	2496	5.843	29	114	61	43
140	3746	0.076	29	52	70	43
108	5412	0.064	29	120	70	723
34	5029	0.194	29	62	70	43
155	1497	0.677	10	131	23	286
235	4296	0.454	9	113	70	98
180	5380	0.218	2	56	70	723
95	5420	0.075	29	72	70	722
320	1315	3.562	29	88	23	180
109	150	0.535	29	120	4	43
261	3257	0.115	9	113	70	581
120	4052	0.131	21	106	70	733
197	4380	0.62	16	32	70	106
239	2166	0.04	27	101	49	261
204	748	1.342	19	134	11	324
78	1218	0.113	9	113	22	43
120	2205	0.879	21	106	50	826
322	1919	0.256	29	85	41	263
109	4181	3.574	29	120	70	808
73	5455	0.17	29	127	6	990
308	5557	0.216	29	77	23	965
224	5520	0.186	29	59	11	138
135	3148	0.346	25	123	70	231
96	1328	0.186	29	72	23	36
209	836	0.845	29	99	11	138
17	5067	0.262	29	112	70	732
95	1119	0.443	29	72	22	74
209	1672	0.153	29	99	33	43
40	2389	0.184	29	18	60	436
163	3166	0.242	29	39	70	231
190	3681	0.616	25	14	70	814
290	3919	0.035	29	107	70	729
222	903	0.323	29	59	14	980
6	4521	0.351	29	15	70	237
141	4495	0.065	29	52	70	453
65	1202	0.486	29	79	22	305
20	510	0.325	29	135	70	12
44	4522	0.089	29	65	70	344
47	2224	0.222	29	34	36	556
47	825	0.842	29	34	11	672
338	3168	0.146	29	87	70	231
17	4220	0.088	29	112	70	43
235	2338	0.054	9	113	58	844
95	3876	0.071	29	72	70	43
112	4504	0.252	16	95	70	707
161	3163	0.732	4	26	70	372
40	3778	0.282	29	18	70	243
220	592	1.52	29	59	9	804
220	1421	0.375	29	59	23	43
52	5354	0.069	29	21	70	474
79	745	1.172	9	113	11	21
161	3813	0.867	4	26	70	118
298	2632	0.384	1	38	65	43
315	1309	0.473	29	3	23	36
134	5190	0.825	29	51	33	43
153	5358	0.267	9	113	70	762
40	3339	0.186	29	18	70	210
235	2482	0.065	9	113	61	108
235	3496	0.396	9	113	70	37
156	2046	0.706	4	30	44	328
156	516	0.418	4	30	9	26
124	3067	5.709	23	121	69	841
322	3955	0.028	29	85	70	144
176	1171	0.055	9	113	22	38
304	4254	0.117	16	60	70	43
276	1960	0.03	6	67	43	522
276	4851	0.518	6	67	70	98
95	5522	0.252	29	72	11	880
224	5796	0.445	29	59	70	586
156	5640	0.197	4	30	70	43
320	4206	0.096	29	88	70	240
280	1363	5.143	19	102	23	221
307	1853	0.018	16	60	34	43
235	4137	0.474	9	113	70	43
338	4806	0.168	29	87	70	770
111	2688	0.089	14	86	69	43
113	1511	0.648	16	61	26	710
141	2592	0.835	29	52	12	43
62	4281	0.254	29	90	70	368
152	633	0.374	9	113	11	661
161	353	0.28	4	26	9	203
11	983	0.43	29	105	18	895
137	5617	1.556	29	46	70	372
200	2578	0.163	8	49	62	283
190	2597	1.279	25	14	12	43
20	4449	0.072	29	135	70	43
20	3921	0.039	29	135	70	729
306	355	0.187	16	60	9	203
270	1018	0.062	19	10	18	523
32	4018	5.838	29	54	70	20
255	545	0.176	25	123	9	203
33	714	4.43	29	62	11	164
279	5261	0.673	19	102	70	124
141	3519	0.078	29	52	70	43
182	4678	0.476	0	5	70	144
298	351	0.263	1	38	9	203
84	5069	0.672	9	130	70	16
252	4710	0.649	20	40	70	148
286	3607	0.13	29	69	70	761
88	4566	0.349	27	101	70	593
206	1151	0.386	29	132	22	74
270	2976	0.176	19	10	69	43
19	1808	1.703	29	89	33	43
307	3673	0.646	16	60	70	21
316	1395	0.716	2	75	23	43
52	1300	0.332	29	21	23	295
91	4115	0.276	15	17	69	930
209	5723	0.072	29	99	70	106
327	4747	0.525	17	36	70	148
267	2910	0.903	8	49	69	43
274	3363	0.388	5	76	70	5
161	5081	1.691	4	26	70	798
152	2323	1.752	9	113	55	152
20	5579	0.278	29	135	45	43
205	4965	1.323	19	134	70	386
182	5721	0.463	0	5	70	635
222	955	0.386	29	59	18	224
220	1262	0.356	29	59	23	43
304	5187	0.524	16	60	32	43
108	4646	0.176	29	120	70	8
338	5690	0.181	29	87	70	474
151	3904	0.138	9	113	70	580
199	3656	0.004	29	16	70	876
104	4981	0.447	8	41	70	43
217	4202	0.389	30	33	70	581
81	1904	6.003	25	123	41	363
308	4556	0.616	29	77	70	98
